config,mode,T_kv,B,pipeline,run_id,latency_ms,tokens_per_sec
qwen3_8b,decode,2048,1,P1,6,0.2984,3351.7
qwen3_8b,decode,2048,1,P1,7,0.2796,3576.2
qwen3_8b,decode,2048,1,P1,8,0.2804,3565.9
qwen3_8b,decode,2048,1,P1,9,0.274,3649.6
qwen3_8b,decode,2048,1,P3,0,0.1168,8564.6
qwen3_8b,decode,2048,1,P3,1,0.1148,8713.8
qwen3_8b,decode,2048,1,P3,2,0.1122,8912.7
qwen3_8b,decode,2048,1,P3,3,0.1117,8952.5
qwen3_8b,decode,2048,1,P3,4,0.1104,9060.4
qwen3_8b,decode,2048,1,P3,5,0.1099,9102.5
qwen3_8b,decode,2048,1,P3,6,0.113,8847.2
qwen3_8b,decode,2048,1,P3,7,0.1101,9079.4
qwen3_8b,decode,2048,1,P3,8,0.1099,9100.8
qwen3_8b,decode,2048,1,P3,9,0.1127,8870.8
qwen3_8b,decode,2048,1,P5,0,0.1109,9019.6
qwen3_8b,decode,2048,1,P5,1,0.1097,9119.0
qwen3_8b,decode,2048,1,P5,2,0.115,8697.9
qwen3_8b,decode,2048,1,P5,3,0.1103,9069.5
qwen3_8b,decode,2048,1,P5,4,0.1088,9192.9
qwen3_8b,decode,2048,1,P5,5,0.1116,8958.2
qwen3_8b,decode,2048,1,P5,6,0.1093,9145.8
qwen3_8b,decode,2048,1,P5,7,0.1088,9191.2
qwen3_8b,decode,2048,1,P5,8,0.109,9170.9
qwen3_8b,decode,2048,1,P5,9,0.1093,9147.5
qwen3_8b,decode,2048,2,P0,0,0.1311,15250.9
qwen3_8b,decode,2048,2,P0,1,0.1278,15643.3
qwen3_8b,decode,2048,2,P0,2,0.1277,15665.4
qwen3_8b,decode,2048,2,P0,3,0.1265,15812.8
qwen3_8b,decode,2048,2,P0,4,0.1292,15476.3
qwen3_8b,decode,2048,2,P0,5,0.1255,15941.3
qwen3_8b,decode,2048,2,P0,6,0.1265,15807.8
qwen3_8b,decode,2048,2,P0,7,0.1276,15680.0
qwen3_8b,decode,2048,2,P0,8,0.1257,15910.9
qwen3_8b,decode,2048,2,P0,9,0.1272,15725.7
qwen3_8b,decode,2048,2,P1,0,0.3587,5575.2
qwen3_8b,decode,2048,2,P1,1,0.3547,5638.6
qwen3_8b,decode,2048,2,P1,2,0.3318,6028.3
qwen3_8b,decode,2048,2,P1,3,0.3433,5825.0
qwen3_8b,decode,2048,2,P1,4,0.3495,5721.6
qwen3_8b,decode,2048,2,P1,5,0.3317,6029.9
qwen3_8b,decode,2048,2,P1,6,0.3406,5872.7
qwen3_8b,decode,2048,2,P1,7,0.3352,5966.1
qwen3_8b,decode,2048,2,P1,8,0.3312,6038.5
qwen3_8b,decode,2048,2,P1,9,0.3391,5897.6
qwen3_8b,decode,2048,2,P3,0,0.1144,17488.6
qwen3_8b,decode,2048,2,P3,1,0.1121,17834.8
qwen3_8b,decode,2048,2,P3,2,0.1171,17078.0
qwen3_8b,decode,2048,2,P3,3,0.1114,17953.3
qwen3_8b,decode,2048,2,P3,4,0.1099,18196.7
qwen3_8b,decode,2048,2,P3,5,0.1216,16443.3
qwen3_8b,decode,2048,2,P3,6,0.1104,18110.9
qwen3_8b,decode,2048,2,P3,7,0.1098,18218.3
qwen3_8b,decode,2048,2,P3,8,0.1116,17927.6
qwen3_8b,decode,2048,2,P3,9,0.11,18176.9
qwen3_8b,decode,2048,2,P5,0,0.1101,18173.6
qwen3_8b,decode,2048,2,P5,1,0.1099,18205.0
qwen3_8b,decode,2048,2,P5,2,0.1117,17897.1
qwen3_8b,decode,2048,2,P5,3,0.11,18178.5
qwen3_8b,decode,2048,2,P5,4,0.1095,18259.7
qwen3_8b,decode,2048,2,P5,5,0.1094,18288.2
qwen3_8b,decode,2048,2,P5,6,0.1099,18201.7
qwen3_8b,decode,2048,2,P5,7,0.1134,17639.8
qwen3_8b,decode,2048,2,P5,8,0.1094,18288.2
qwen3_8b,decode,2048,2,P5,9,0.1089,18365.5
qwen3_8b,decode,2048,4,P0,0,0.2283,17523.1
qwen3_8b,decode,2048,4,P0,1,0.223,17937.9
qwen3_8b,decode,2048,4,P0,2,0.225,17778.6
qwen3_8b,decode,2048,4,P0,3,0.2244,17823.7
qwen3_8b,decode,2048,4,P0,4,0.2217,18040.0
qwen3_8b,decode,2048,4,P0,5,0.2215,18060.3
qwen3_8b,decode,2048,4,P0,6,0.2261,17695.2
qwen3_8b,decode,2048,4,P0,7,0.2226,17968.6
qwen3_8b,decode,2048,4,P0,8,0.224,17859.5
qwen3_8b,decode,2048,4,P0,9,0.2279,17554.6
qwen3_8b,decode,2048,4,P1,0,0.4708,8496.2
qwen3_8b,decode,2048,4,P1,1,0.4743,8433.1
qwen3_8b,decode,2048,4,P1,2,0.4644,8613.4
qwen3_8b,decode,2048,4,P1,3,0.4674,8558.9
qwen3_8b,decode,2048,4,P1,4,0.4685,8537.7
qwen3_8b,decode,2048,4,P1,5,0.4578,8737.8
qwen3_8b,decode,2048,4,P1,6,0.4649,8603.8
qwen3_8b,decode,2048,4,P1,7,0.4561,8770.8
qwen3_8b,decode,2048,4,P1,8,0.4661,8582.0
qwen3_8b,decode,2048,4,P1,9,0.4572,8748.5
qwen3_8b,decode,2048,4,P3,0,0.117,34199.4
qwen3_8b,decode,2048,4,P3,1,0.1124,35596.7
qwen3_8b,decode,2048,4,P3,2,0.111,36049.0
qwen3_8b,decode,2048,4,P3,3,0.1103,36254.9
qwen3_8b,decode,2048,4,P3,4,0.1106,36172.9
qwen3_8b,decode,2048,4,P3,5,0.1139,35124.7
qwen3_8b,decode,2048,4,P3,6,0.1115,35864.8
qwen3_8b,decode,2048,4,P3,7,0.1108,36097.8
qwen3_8b,decode,2048,4,P3,8,0.1115,35877.7
qwen3_8b,decode,2048,4,P3,9,0.1099,36400.0
qwen3_8b,decode,2048,4,P5,0,0.11,36357.0
qwen3_8b,decode,2048,4,P5,1,0.1127,35479.9
qwen3_8b,decode,2048,4,P5,2,0.1097,36476.4
qwen3_8b,decode,2048,4,P5,3,0.1111,36016.6
qwen3_8b,decode,2048,4,P5,4,0.1122,35657.0
qwen3_8b,decode,2048,4,P5,5,0.1107,36133.7
qwen3_8b,decode,2048,4,P5,6,0.11,36357.0
qwen3_8b,decode,2048,4,P5,7,0.1096,36483.0
qwen3_8b,decode,2048,4,P5,8,0.1105,36215.2
qwen3_8b,decode,2048,4,P5,9,0.1233,32435.9
qwen3_8b,decode,2048,8,P0,0,0.4269,18741.9
qwen3_8b,decode,2048,8,P0,1,0.4208,19010.1
qwen3_8b,decode,2048,8,P0,2,0.421,19003.7
qwen3_8b,decode,2048,8,P0,3,0.4211,18999.7
qwen3_8b,decode,2048,8,P0,4,0.4222,18949.3
qwen3_8b,decode,2048,8,P0,5,0.4268,18743.2
qwen3_8b,decode,2048,8,P0,6,0.4201,19043.5
qwen3_8b,decode,2048,8,P0,7,0.4174,19164.9
qwen3_8b,decode,2048,8,P0,8,0.4169,19191.5
qwen3_8b,decode,2048,8,P0,9,0.4206,19018.6
qwen3_8b,decode,2048,8,P1,0,0.8789,9102.2
qwen3_8b,decode,2048,8,P1,1,0.8682,9215.0
qwen3_8b,decode,2048,8,P1,2,0.8693,9203.2
qwen3_8b,decode,2048,8,P1,3,0.8784,9107.8
qwen3_8b,decode,2048,8,P1,4,0.8677,9220.0
qwen3_8b,decode,2048,8,P1,5,0.8668,9229.8
qwen3_8b,decode,2048,8,P1,6,0.8706,9188.9
qwen3_8b,decode,2048,8,P1,7,0.8731,9162.6
qwen3_8b,decode,2048,8,P1,8,0.8749,9143.6
qwen3_8b,decode,2048,8,P1,9,0.8656,9242.0
qwen3_8b,decode,2048,8,P3,0,0.1322,60537.3
qwen3_8b,decode,2048,8,P3,1,0.128,62509.8
qwen3_8b,decode,2048,8,P3,2,0.1279,62553.8
qwen3_8b,decode,2048,8,P3,3,0.1278,62617.4
qwen3_8b,decode,2048,8,P3,4,0.1302,61462.8
qwen3_8b,decode,2048,8,P3,5,0.1268,63081.5
qwen3_8b,decode,2048,8,P3,6,0.1281,62470.7
qwen3_8b,decode,2048,8,P3,7,0.1292,61919.5
qwen3_8b,decode,2048,8,P3,8,0.1263,63346.3
qwen3_8b,decode,2048,8,P3,9,0.1274,62809.1
qwen3_8b,decode,2048,8,P5,0,0.1297,61680.8
qwen3_8b,decode,2048,8,P5,1,0.1286,62203.1
qwen3_8b,decode,2048,8,P5,2,0.1294,61809.5
qwen3_8b,decode,2048,8,P5,3,0.1272,62878.3
qwen3_8b,decode,2048,8,P5,4,0.1257,63633.5
qwen3_8b,decode,2048,8,P5,5,0.1265,63246.1
qwen3_8b,decode,2048,8,P5,6,0.1254,63785.7
qwen3_8b,decode,2048,8,P5,7,0.1286,62208.4
qwen3_8b,decode,2048,8,P5,8,0.1257,63658.8
qwen3_8b,decode,2048,8,P5,9,0.1341,59674.8
qwen3_8b,decode,2048,16,P0,0,0.823,19441.8
qwen3_8b,decode,2048,16,P0,1,0.8179,19561.3
qwen3_8b,decode,2048,16,P0,2,0.8166,19594.4
qwen3_8b,decode,2048,16,P0,3,0.8104,19743.1
qwen3_8b,decode,2048,16,P0,4,0.8141,19653.3
qwen3_8b,decode,2048,16,P0,5,0.8091,19776.3
qwen3_8b,decode,2048,16,P0,6,0.8108,19733.1
qwen3_8b,decode,2048,16,P0,7,0.8104,19743.3
qwen3_8b,decode,2048,16,P0,8,0.8107,19736.2
qwen3_8b,decode,2048,16,P0,9,0.8088,19781.7
qwen3_8b,decode,2048,16,P1,0,1.6885,9476.1
qwen3_8b,decode,2048,16,P1,1,1.685,9495.3
qwen3_8b,decode,2048,16,P1,2,1.6831,9506.0
qwen3_8b,decode,2048,16,P1,3,1.6806,9520.7
qwen3_8b,decode,2048,16,P1,4,1.6808,9519.4
qwen3_8b,decode,2048,16,P1,5,1.6855,9492.9
qwen3_8b,decode,2048,16,P1,6,1.685,9495.5
qwen3_8b,decode,2048,16,P1,7,1.6858,9491.0
qwen3_8b,decode,2048,16,P1,8,1.6809,9518.6
qwen3_8b,decode,2048,16,P1,9,1.6803,9522.0
qwen3_8b,decode,2048,16,P3,0,0.2738,58438.7
qwen3_8b,decode,2048,16,P3,1,0.2619,61085.0
qwen3_8b,decode,2048,16,P3,2,0.2565,62368.4
qwen3_8b,decode,2048,16,P3,3,0.2573,62196.3
qwen3_8b,decode,2048,16,P3,4,0.2582,61972.0
qwen3_8b,decode,2048,16,P3,5,0.2582,61965.1
qwen3_8b,decode,2048,16,P3,6,0.2537,63076.6
qwen3_8b,decode,2048,16,P3,7,0.2535,63108.9
qwen3_8b,decode,2048,16,P3,8,0.2537,63076.6
qwen3_8b,decode,2048,16,P3,9,0.2571,62227.5
qwen3_8b,decode,2048,16,P5,0,0.2618,61124.7
qwen3_8b,decode,2048,16,P5,1,0.2627,60912.7
qwen3_8b,decode,2048,16,P5,2,0.2529,63271.1
qwen3_8b,decode,2048,16,P5,3,0.2534,63136.3
qwen3_8b,decode,2048,16,P5,4,0.2539,63012.0
qwen3_8b,decode,2048,16,P5,5,0.2579,62036.9
qwen3_8b,decode,2048,16,P5,6,0.2547,62809.1
qwen3_8b,decode,2048,16,P5,7,0.2517,63572.8
qwen3_8b,decode,2048,16,P5,8,0.2552,62695.9
qwen3_8b,decode,2048,16,P5,9,0.2561,62478.0
qwen3_8b,decode,2048,32,P0,0,1.5858,20178.7
qwen3_8b,decode,2048,32,P0,1,1.574,20330.1
qwen3_8b,decode,2048,32,P0,2,1.5763,20300.3
qwen3_8b,decode,2048,32,P0,3,1.5754,20312.9
qwen3_8b,decode,2048,32,P0,4,1.5753,20313.1
qwen3_8b,decode,2048,32,P0,5,1.5745,20323.5
qwen3_8b,decode,2048,32,P0,6,1.5742,20328.4
qwen3_8b,decode,2048,32,P0,7,1.5729,20344.8
qwen3_8b,decode,2048,32,P0,8,1.5753,20314.2
qwen3_8b,decode,2048,32,P0,9,1.5764,20299.1
qwen3_8b,decode,2048,32,P1,0,3.2543,9833.1
qwen3_8b,decode,2048,32,P1,1,3.2516,9841.3
qwen3_8b,decode,2048,32,P1,2,3.2544,9832.8
qwen3_8b,decode,2048,32,P1,3,3.2489,9849.4
qwen3_8b,decode,2048,32,P1,4,3.253,9837.1
qwen3_8b,decode,2048,32,P1,5,3.25,9846.2
qwen3_8b,decode,2048,32,P1,6,3.257,9825.0
qwen3_8b,decode,2048,32,P1,7,3.2661,9797.8
qwen3_8b,decode,2048,32,P1,8,3.2532,9836.5
qwen3_8b,decode,2048,32,P1,9,3.2508,9843.8
qwen3_8b,decode,2048,32,P3,0,0.4754,67310.2
qwen3_8b,decode,2048,32,P3,1,0.4802,66643.1
qwen3_8b,decode,2048,32,P3,2,0.4729,67674.7
qwen3_8b,decode,2048,32,P3,3,0.4693,68182.2
qwen3_8b,decode,2048,32,P3,4,0.4655,68744.8
qwen3_8b,decode,2048,32,P3,5,0.4676,68437.3
qwen3_8b,decode,2048,32,P3,6,0.4667,68570.9
qwen3_8b,decode,2048,32,P3,7,0.4692,68196.8
qwen3_8b,decode,2048,32,P3,8,0.4694,68166.2
qwen3_8b,decode,2048,32,P3,9,0.4677,68424.3
qwen3_8b,decode,2048,32,P5,0,0.4745,67435.0
qwen3_8b,decode,2048,32,P5,1,0.47,68086.6
qwen3_8b,decode,2048,32,P5,2,0.4677,68427.1
qwen3_8b,decode,2048,32,P5,3,0.4667,68562.1
qwen3_8b,decode,2048,32,P5,4,0.4658,68702.0
qwen3_8b,decode,2048,32,P5,5,0.4661,68659.1
qwen3_8b,decode,2048,32,P5,6,0.4638,68987.8
qwen3_8b,decode,2048,32,P5,7,0.4748,67396.7
qwen3_8b,decode,2048,32,P5,8,0.4674,68469.7
qwen3_8b,decode,2048,32,P5,9,0.4676,68430.2
qwen3_8b,decode,2048,64,P0,0,3.1305,20443.7
qwen3_8b,decode,2048,64,P0,1,3.1151,20545.4
qwen3_8b,decode,2048,64,P0,2,3.1126,20561.7
qwen3_8b,decode,2048,64,P0,3,3.1139,20552.8
qwen3_8b,decode,2048,64,P0,4,3.1136,20555.3
qwen3_8b,decode,2048,64,P0,5,3.1149,20546.1
qwen3_8b,decode,2048,64,P0,6,3.1182,20524.8
qwen3_8b,decode,2048,64,P0,7,3.1124,20562.8
qwen3_8b,decode,2048,64,P0,8,3.115,20545.7
qwen3_8b,decode,2048,64,P0,9,3.1133,20556.9
qwen3_8b,decode,2048,64,P1,0,6.3781,10034.4
qwen3_8b,decode,2048,64,P1,1,6.3749,10039.4
qwen3_8b,decode,2048,64,P1,2,6.3743,10040.3
qwen3_8b,decode,2048,64,P1,3,6.3737,10041.2
qwen3_8b,decode,2048,64,P1,4,6.3687,10049.1
qwen3_8b,decode,2048,64,P1,5,6.3689,10048.9
qwen3_8b,decode,2048,64,P1,6,6.3736,10041.5
qwen3_8b,decode,2048,64,P1,7,6.3699,10047.3
qwen3_8b,decode,2048,64,P1,8,6.3664,10052.7
qwen3_8b,decode,2048,64,P1,9,6.3709,10045.6
qwen3_8b,decode,2048,64,P3,0,0.8974,71317.9
qwen3_8b,decode,2048,64,P3,1,0.897,71352.0
qwen3_8b,decode,2048,64,P3,2,0.8906,71864.1
qwen3_8b,decode,2048,64,P3,3,0.8918,71768.9
qwen3_8b,decode,2048,64,P3,4,0.8904,71876.1
qwen3_8b,decode,2048,64,P3,5,0.8949,71516.3
qwen3_8b,decode,2048,64,P3,6,0.8926,71703.1
qwen3_8b,decode,2048,64,P3,7,0.892,71746.4
qwen3_8b,decode,2048,64,P3,8,0.8884,72039.5
qwen3_8b,decode,2048,64,P3,9,0.8949,71514.7
qwen3_8b,decode,2048,64,P5,0,0.8914,71800.3
qwen3_8b,decode,2048,64,P5,1,0.8919,71756.1
qwen3_8b,decode,2048,64,P5,2,0.8917,71776.2
qwen3_8b,decode,2048,64,P5,3,0.8922,71735.1
qwen3_8b,decode,2048,64,P5,4,0.8889,71997.4
qwen3_8b,decode,2048,64,P5,5,0.8898,71923.0
qwen3_8b,decode,2048,64,P5,6,0.8914,71799.5
qwen3_8b,decode,2048,64,P5,7,0.8905,71873.7
qwen3_8b,decode,2048,64,P5,8,0.887,72155.7
qwen3_8b,decode,2048,64,P5,9,0.8939,71595.6
qwen3_8b,decode,2048,128,P0,0,6.2234,20567.5
qwen3_8b,decode,2048,128,P0,1,6.1997,20646.1
qwen3_8b,decode,2048,128,P0,2,6.1934,20667.3
qwen3_8b,decode,2048,128,P0,3,6.2016,20639.9
qwen3_8b,decode,2048,128,P0,4,6.1957,20659.6
qwen3_8b,decode,2048,128,P0,5,6.2008,20642.5
qwen3_8b,decode,2048,128,P0,6,6.2023,20637.6
qwen3_8b,decode,2048,128,P0,7,6.1945,20663.3
qwen3_8b,decode,2048,128,P0,8,6.2112,20608.0
qwen3_8b,decode,2048,128,P0,9,6.2224,20570.7
qwen3_8b,decode,2048,128,P1,0,12.6881,10088.2
qwen3_8b,decode,2048,128,P1,1,12.6561,10113.7
qwen3_8b,decode,2048,128,P1,2,12.6544,10115.1
qwen3_8b,decode,2048,128,P1,3,12.6646,10106.9
qwen3_8b,decode,2048,128,P1,4,12.6602,10110.4
qwen3_8b,decode,2048,128,P1,5,12.6697,10102.9
qwen3_8b,decode,2048,128,P1,6,12.6618,10109.2
qwen3_8b,decode,2048,128,P1,7,12.6586,10111.7
qwen3_8b,decode,2048,128,P1,8,12.67,10102.6
qwen3_8b,decode,2048,128,P1,9,12.6602,10110.4
qwen3_8b,decode,2048,128,P3,0,1.7503,73131.5
qwen3_8b,decode,2048,128,P3,1,1.7348,73784.5
qwen3_8b,decode,2048,128,P3,2,1.7416,73494.3
qwen3_8b,decode,2048,128,P3,3,1.7358,73741.6
qwen3_8b,decode,2048,128,P3,4,1.7335,73841.1
qwen3_8b,decode,2048,128,P3,5,1.7364,73714.8
qwen3_8b,decode,2048,128,P3,6,1.7366,73705.9
qwen3_8b,decode,2048,128,P3,7,1.7311,73939.6
qwen3_8b,decode,2048,128,P3,8,1.7334,73841.6
qwen3_8b,decode,2048,128,P3,9,1.7415,73500.7
qwen3_8b,decode,2048,128,P5,0,1.7393,73592.4
qwen3_8b,decode,2048,128,P5,1,1.7339,73823.6
qwen3_8b,decode,2048,128,P5,2,1.7312,73935.8
qwen3_8b,decode,2048,128,P5,3,1.7283,74059.8
qwen3_8b,decode,2048,128,P5,4,1.7381,73644.9
qwen3_8b,decode,2048,128,P5,5,1.7316,73918.3
qwen3_8b,decode,2048,128,P5,6,1.7437,73407.0
qwen3_8b,decode,2048,128,P5,7,1.741,73523.0
qwen3_8b,decode,2048,128,P5,8,1.7301,73982.8
qwen3_8b,decode,2048,128,P5,9,1.7281,74070.2
qwen3_8b,decode,4096,1,P0,0,0.1319,7579.8
qwen3_8b,decode,4096,1,P0,1,0.1263,7920.2
qwen3_8b,decode,4096,1,P0,2,0.1251,7996.2
qwen3_8b,decode,4096,1,P0,3,0.126,7937.8
qwen3_8b,decode,4096,1,P0,4,0.1276,7835.1
qwen3_8b,decode,4096,1,P0,5,0.1283,7794.2
qwen3_8b,decode,4096,1,P0,6,0.1264,7911.4
qwen3_8b,decode,4096,1,P0,7,0.1244,8039.2
qwen3_8b,decode,4096,1,P0,8,0.1255,7965.0
qwen3_8b,decode,4096,1,P0,9,0.1266,7900.1
qwen3_8b,decode,4096,1,P1,0,0.3406,2936.2
qwen3_8b,decode,4096,1,P1,1,0.3483,2871.0
qwen3_8b,decode,4096,1,P1,2,0.3431,2914.6
qwen3_8b,decode,4096,1,P1,3,0.3295,3035.2
qwen3_8b,decode,4096,1,P1,4,0.3399,2942.2
qwen3_8b,decode,4096,1,P1,5,0.3406,2935.7
qwen3_8b,decode,4096,1,P1,6,0.3467,2884.7
qwen3_8b,decode,4096,1,P1,7,0.3382,2957.0
qwen3_8b,decode,4096,1,P1,8,0.3347,2987.5
qwen3_8b,decode,4096,1,P1,9,0.3507,2851.1
qwen3_8b,decode,4096,1,P3,0,0.1945,5141.7
qwen3_8b,decode,4096,1,P3,1,0.2094,4775.3
qwen3_8b,decode,4096,1,P3,2,0.1911,5232.6
qwen3_8b,decode,4096,1,P3,3,0.1911,5234.2
qwen3_8b,decode,4096,1,P3,4,0.1891,5288.2
qwen3_8b,decode,4096,1,P3,5,0.1897,5271.8
qwen3_8b,decode,4096,1,P3,6,0.2029,4928.5
qwen3_8b,decode,4096,1,P3,7,0.1985,5036.8
qwen3_8b,decode,4096,1,P3,8,0.1908,5241.6
qwen3_8b,decode,4096,1,P3,9,0.1887,5300.5
qwen3_8b,decode,4096,1,P5,0,0.1932,5175.4
qwen3_8b,decode,4096,1,P5,1,0.191,5236.4
qwen3_8b,decode,4096,1,P5,2,0.1896,5274.5
qwen3_8b,decode,4096,1,P5,3,0.189,5291.8
qwen3_8b,decode,4096,1,P5,4,0.1899,5265.7
qwen3_8b,decode,4096,1,P5,5,0.1881,5315.2
qwen3_8b,decode,4096,1,P5,6,0.1886,5301.4
qwen3_8b,decode,4096,1,P5,7,0.1872,5342.2
qwen3_8b,decode,4096,1,P5,8,0.1882,5314.9
qwen3_8b,decode,4096,1,P5,9,0.1908,5241.6
qwen3_8b,decode,4096,2,P0,0,0.2248,8898.0
qwen3_8b,decode,4096,2,P0,1,0.2209,9052.6
qwen3_8b,decode,4096,2,P0,2,0.2169,9221.7
qwen3_8b,decode,4096,2,P0,3,0.2177,9187.3
qwen3_8b,decode,4096,2,P0,4,0.2233,8955.4
qwen3_8b,decode,4096,2,P0,5,0.2184,9156.3
qwen3_8b,decode,4096,2,P0,6,0.2193,9121.6
qwen3_8b,decode,4096,2,P0,7,0.218,9173.9
qwen3_8b,decode,4096,2,P0,8,0.2342,8539.3
qwen3_8b,decode,4096,2,P0,9,0.2195,9109.9
qwen3_8b,decode,4096,2,P1,0,0.46,4348.0
qwen3_8b,decode,4096,2,P1,1,0.4586,4360.9
qwen3_8b,decode,4096,2,P1,2,0.453,4415.2
qwen3_8b,decode,4096,2,P1,3,0.4607,4341.1
qwen3_8b,decode,4096,2,P1,4,0.4552,4393.3
qwen3_8b,decode,4096,2,P1,5,0.4602,4346.3
qwen3_8b,decode,4096,2,P1,6,0.4558,4388.4
qwen3_8b,decode,4096,2,P1,7,0.4605,4343.1
qwen3_8b,decode,4096,2,P1,8,0.4546,4399.2
qwen3_8b,decode,4096,2,P1,9,0.4727,4231.2
qwen3_8b,decode,4096,2,P3,0,0.1968,10164.7
qwen3_8b,decode,4096,2,P3,1,0.1917,10434.5
qwen3_8b,decode,4096,2,P3,2,0.1924,10395.6
qwen3_8b,decode,4096,2,P3,3,0.19,10528.5
qwen3_8b,decode,4096,2,P3,4,0.189,10583.7
qwen3_8b,decode,4096,2,P3,5,0.1921,10414.0
qwen3_8b,decode,4096,2,P3,6,0.1891,10578.1
qwen3_8b,decode,4096,2,P3,7,0.1895,10556.8
qwen3_8b,decode,4096,2,P3,8,0.1887,10598.8
qwen3_8b,decode,4096,2,P3,9,0.188,10637.7
qwen3_8b,decode,4096,2,P5,0,0.1903,10512.5
qwen3_8b,decode,4096,2,P5,1,0.1887,10598.2
qwen3_8b,decode,4096,2,P5,2,0.1881,10634.3
qwen3_8b,decode,4096,2,P5,3,0.1917,10434.6
qwen3_8b,decode,4096,2,P5,4,0.1902,10514.7
qwen3_8b,decode,4096,2,P5,5,0.1906,10492.6
qwen3_8b,decode,4096,2,P5,6,0.1884,10614.6
qwen3_8b,decode,4096,2,P5,7,0.1889,10590.4
qwen3_8b,decode,4096,2,P5,8,0.1921,10410.7
qwen3_8b,decode,4096,2,P5,9,0.1885,10610.6
qwen3_8b,decode,4096,4,P0,0,0.4078,9809.2
qwen3_8b,decode,4096,4,P0,1,0.401,9973.8
qwen3_8b,decode,4096,4,P0,2,0.4031,9923.8
qwen3_8b,decode,4096,4,P0,3,0.4036,9911.5
qwen3_8b,decode,4096,4,P0,4,0.4025,9936.9
qwen3_8b,decode,4096,4,P0,5,0.4009,9978.0
qwen3_8b,decode,4096,4,P0,6,0.401,9975.8
qwen3_8b,decode,4096,4,P0,7,0.4062,9847.9
qwen3_8b,decode,4096,4,P0,8,0.4021,9947.8
qwen3_8b,decode,4096,4,P0,9,0.4021,9948.5
qwen3_8b,decode,4096,4,P1,0,0.853,4689.4
qwen3_8b,decode,4096,4,P1,1,0.8439,4740.1
qwen3_8b,decode,4096,4,P1,2,1.4236,2809.7
qwen3_8b,decode,4096,4,P1,3,0.8565,4670.4
qwen3_8b,decode,4096,4,P1,4,0.849,4711.6
qwen3_8b,decode,4096,4,P1,5,0.8436,4741.4
qwen3_8b,decode,4096,4,P1,6,0.8444,4736.9
qwen3_8b,decode,4096,4,P1,7,0.8489,4712.0
qwen3_8b,decode,4096,4,P1,8,0.8515,4697.5
qwen3_8b,decode,4096,4,P1,9,0.8478,4718.0
qwen3_8b,decode,4096,4,P3,0,0.1957,20438.4
qwen3_8b,decode,4096,4,P3,1,0.1918,20860.5
qwen3_8b,decode,4096,4,P3,2,0.1928,20748.0
qwen3_8b,decode,4096,4,P3,3,0.199,20096.4
qwen3_8b,decode,4096,4,P3,4,0.1899,21064.8
qwen3_8b,decode,4096,4,P3,5,0.1899,21067.0
qwen3_8b,decode,4096,4,P3,6,0.1898,21073.7
qwen3_8b,decode,4096,4,P3,7,0.191,20938.0
qwen3_8b,decode,4096,4,P3,8,0.1889,21174.1
qwen3_8b,decode,4096,4,P3,9,0.1902,21030.4
qwen3_8b,decode,4096,4,P5,0,0.1928,20746.9
qwen3_8b,decode,4096,4,P5,1,0.1908,20963.3
qwen3_8b,decode,4096,4,P5,2,0.1886,21206.7
qwen3_8b,decode,4096,4,P5,3,0.1899,21064.7
qwen3_8b,decode,4096,4,P5,4,0.1915,20892.1
qwen3_8b,decode,4096,4,P5,5,0.1901,21047.1
qwen3_8b,decode,4096,4,P5,6,0.1905,21001.8
qwen3_8b,decode,4096,4,P5,7,0.1892,21146.1
qwen3_8b,decode,4096,4,P5,8,0.1896,21101.5
qwen3_8b,decode,4096,4,P5,9,0.1925,20782.4
qwen3_8b,decode,4096,8,P0,0,0.7923,10097.4
qwen3_8b,decode,4096,8,P0,1,0.7853,10186.8
qwen3_8b,decode,4096,8,P0,2,0.7854,10185.6
qwen3_8b,decode,4096,8,P0,3,0.7816,10235.4
qwen3_8b,decode,4096,8,P0,4,0.7814,10238.5
qwen3_8b,decode,4096,8,P0,5,0.7819,10231.7
qwen3_8b,decode,4096,8,P0,6,0.7825,10223.1
qwen3_8b,decode,4096,8,P0,7,0.7839,10205.8
qwen3_8b,decode,4096,8,P0,8,0.7813,10239.6
qwen3_8b,decode,4096,8,P0,9,0.7854,10186.5
qwen3_8b,decode,4096,8,P1,0,1.6631,4810.3
qwen3_8b,decode,4096,8,P1,1,1.6566,4829.1
qwen3_8b,decode,4096,8,P1,2,1.6567,4829.0
qwen3_8b,decode,4096,8,P1,3,1.6595,4820.8
qwen3_8b,decode,4096,8,P1,4,1.6539,4837.1
qwen3_8b,decode,4096,8,P1,5,1.6583,4824.3
qwen3_8b,decode,4096,8,P1,6,1.654,4836.8
qwen3_8b,decode,4096,8,P1,7,1.6564,4829.8
qwen3_8b,decode,4096,8,P1,8,1.6577,4825.9
qwen3_8b,decode,4096,8,P1,9,1.6525,4841.2
qwen3_8b,decode,4096,8,P3,0,0.2632,30395.1
qwen3_8b,decode,4096,8,P3,1,0.2583,30966.9
qwen3_8b,decode,4096,8,P3,2,0.2521,31727.1
qwen3_8b,decode,4096,8,P3,3,0.2524,31692.0
qwen3_8b,decode,4096,8,P3,4,0.2562,31229.1
qwen3_8b,decode,4096,8,P3,5,0.2574,31076.4
qwen3_8b,decode,4096,8,P3,6,0.2587,30922.7
